"uri","date","title","uin"
"http://data.parliament.uk/resources/103135","2004-11-01","Gambling Bill","CD:2004-11-01:297"
"http://data.parliament.uk/resources/103136","2004-11-01","Gambling Bill","CD:2004-11-01:298"
"http://data.parliament.uk/resources/103137","2004-11-01","Gambling Bill","CD:2004-11-01:299"
"http://data.parliament.uk/resources/103131","2004-10-28","School Transport Bill","CD:2004-10-28:293"
"http://data.parliament.uk/resources/103132","2004-10-28","School Transport Bill","CD:2004-10-28:294"
"http://data.parliament.uk/resources/103133","2004-10-28","School Transport Bill","CD:2004-10-28:295"
"http://data.parliament.uk/resources/103123","2004-10-27","St. George's Day (Public Holiday)","CD:2004-10-27:285"
"http://data.parliament.uk/resources/103124","2004-10-27","Domestic Violence, Crime and Victims Bill [Lords] (Programme) (No.2)","CD:2004-10-27:286"
"http://data.parliament.uk/resources/103125","2004-10-27","Domestic Violence, Crime and Victims Bill [Lords]","CD:2004-10-27:287"
"http://data.parliament.uk/resources/103126","2004-10-27","Domestic Violence, Crime and Victims Bill [Lords]","CD:2004-10-27:288"
"http://data.parliament.uk/resources/103127","2004-10-27","Domestic Violence, Crime and Victims Bill [Lords]","CD:2004-10-27:289"
"http://data.parliament.uk/resources/103128","2004-10-27","Domestic Violence, Crime and Victims Bill [Lords]","CD:2004-10-27:290"
"http://data.parliament.uk/resources/103129","2004-10-27","Domestic Violence, Crime and Victims Bill [Lords]","CD:2004-10-27:291"
"http://data.parliament.uk/resources/103130","2004-10-27","Domestic Violence, Crime and Victims Bill [Lords]","CD:2004-10-27:292"
"http://data.parliament.uk/resources/103116","2004-10-26","Programming of Bills","CD:2004-10-26:278"
"http://data.parliament.uk/resources/103117","2004-10-26","Programming of Bills","CD:2004-10-26:279"
"http://data.parliament.uk/resources/103118","2004-10-26","Programming of Bills","CD:2004-10-26:280"
"http://data.parliament.uk/resources/103119","2004-10-26","Programming of Bills","CD:2004-10-26:281"
"http://data.parliament.uk/resources/103120","2004-10-26","Programming of Bills","CD:2004-10-26:282"
"http://data.parliament.uk/resources/103121","2004-10-26","Programming of Bills","CD:2004-10-26:283"
"http://data.parliament.uk/resources/103122","2004-10-26","Programming of Bills","CD:2004-10-26:284"
"http://data.parliament.uk/resources/103113","2004-10-25","University Admissions Policy","CD:2004-10-25:275"
"http://data.parliament.uk/resources/103114","2004-10-25","Wind Farms","CD:2004-10-25:276"
"http://data.parliament.uk/resources/103115","2004-10-25","Wind Farms","CD:2004-10-25:277"
"http://data.parliament.uk/resources/103108","2004-10-20","Historic Counties (Traffic Signs and Mapping)","CD:2004-10-20:270"
"http://data.parliament.uk/resources/103109","2004-10-20","Historic Counties (Traffic Signs and Mapping)","CD:2004-10-20:271"
"http://data.parliament.uk/resources/103110","2004-10-20","Armed Forces (Pensions and Compensation) Bill","CD:2004-10-20:272"
"http://data.parliament.uk/resources/103111","2004-10-20","Armed Forces (Pensions and Compensation) Bill","CD:2004-10-20:273"
"http://data.parliament.uk/resources/103112","2004-10-20","Armed Forces (Pensions and Compensation) Bill","CD:2004-10-20:274"
"http://data.parliament.uk/resources/103105","2004-10-19","Companies (Audit, Investigations and Community Enterprise) Bill [Lords]","CD:2004-10-19:267"
"http://data.parliament.uk/resources/103106","2004-10-19","Companies (Audit, Investigations and Community Enterprise) Bill [Lords]","CD:2004-10-19:268"
"http://data.parliament.uk/resources/103107","2004-10-19","Companies (Audit, Investigations and Community Enterprise) Bill [Lords]","CD:2004-10-19:269"
"http://data.parliament.uk/resources/103103","2004-10-18","Crime","CD:2004-10-18:265"
"http://data.parliament.uk/resources/103104","2004-10-18","Crime","CD:2004-10-18:266"
"http://data.parliament.uk/resources/103100","2004-10-15","Fisheries","CD:2004-10-15:262"
"http://data.parliament.uk/resources/103101","2004-10-15","Crown Employment (Nationality) Bill","CD:2004-10-15:263"
"http://data.parliament.uk/resources/103102","2004-10-15","Sex Discrimination (Clubs and Other Private Associations) Bill","CD:2004-10-15:264"
"http://data.parliament.uk/resources/103098","2004-10-14","EU Justice and Home Affairs","CD:2004-10-14:260"
"http://data.parliament.uk/resources/103099","2004-10-14","EU Justice and Home Affairs","CD:2004-10-14:261"
"http://data.parliament.uk/resources/103096","2004-10-13","Pensions and Welfare Reform","CD:2004-10-13:258"
"http://data.parliament.uk/resources/103097","2004-10-13","Pensions and Welfare Reform","CD:2004-10-13:259"
"http://data.parliament.uk/resources/103094","2004-10-12","Civil Partnership Bill","CD:2004-10-12:256"
"http://data.parliament.uk/resources/103095","2004-10-12","Civil Partnership Bill","CD:2004-10-12:257"
"http://data.parliament.uk/resources/103092","2004-10-11","Mental Capacity Bill","CD:2004-10-11:254"
"http://data.parliament.uk/resources/103093","2004-10-11","Mental Capacity Bill","CD:2004-10-11:255"
"http://data.parliament.uk/resources/103084","2004-09-15","Hunting Bill (Procedure)","CD:2004-09-15:246"
"http://data.parliament.uk/resources/103085","2004-09-15","Hunting Bill (Procedure)","CD:2004-09-15:247"
"http://data.parliament.uk/resources/103086","2004-09-15","Hunting Bill (Procedure)","CD:2004-09-15:248"
"http://data.parliament.uk/resources/103087","2004-09-15","Hunting Bill (Procedure)","CD:2004-09-15:249"
"http://data.parliament.uk/resources/103088","2004-09-15","Hunting Bill","CD:2004-09-15:250"
"http://data.parliament.uk/resources/103089","2004-09-15","Hunting Bill","CD:2004-09-15:251"
"http://data.parliament.uk/resources/103090","2004-09-15","Hunting Bill","CD:2004-09-15:252"
"http://data.parliament.uk/resources/103091","2004-09-15","Hunting Bill","CD:2004-09-15:253"
"http://data.parliament.uk/resources/103080","2004-09-14","Higher Education","CD:2004-09-14:242"
"http://data.parliament.uk/resources/103081","2004-09-14","Higher Education","CD:2004-09-14:243"
"http://data.parliament.uk/resources/103082","2004-09-14","Older Women","CD:2004-09-14:244"
"http://data.parliament.uk/resources/103083","2004-09-14","Older Women","CD:2004-09-14:245"
"http://data.parliament.uk/resources/103079","2004-09-13","Children Bill [Lords]","CD:2004-09-13:241"
"http://data.parliament.uk/resources/103076","2004-09-08","Pensions Policy","CD:2004-09-08:238"
"http://data.parliament.uk/resources/103077","2004-09-08","Hospital-Acquired Infection","CD:2004-09-08:239"
"http://data.parliament.uk/resources/103078","2004-09-08","Hospital-Acquired Infection","CD:2004-09-08:240"
"http://data.parliament.uk/resources/103074","2004-07-21","Devolution","CD:2004-07-21:236"
"http://data.parliament.uk/resources/103075","2004-07-21","Devolution","CD:2004-07-21:237"
"http://data.parliament.uk/resources/103072","2004-07-20","Iraq","CD:2004-07-20:234"
"http://data.parliament.uk/resources/103073","2004-07-20","Asylum and Immigration (Treatment of Claimants, etc.) Bill","CD:2004-07-20:235"
"http://data.parliament.uk/resources/103068","2004-07-19","Health Protection Agency Bill [Lords]","CD:2004-07-19:230"
"http://data.parliament.uk/resources/103069","2004-07-19","Health Protection Agency Bill [Lords]","CD:2004-07-19:231"
"http://data.parliament.uk/resources/103070","2004-07-19","Council Tax","CD:2004-07-19:232"
"http://data.parliament.uk/resources/103071","2004-07-19","Public Audit (Wales) Bill [Lords]","CD:2004-07-19:233"
"http://data.parliament.uk/resources/103067","2004-07-16","Cod Crusaders","CD:2004-07-16:229"
"http://data.parliament.uk/resources/103062","2004-07-15","Traffic Management Bill [Ways and Means] [No.2]","CD:2004-07-15:224"
"http://data.parliament.uk/resources/103063","2004-07-15","Traffic Management Bill (Programme) (No. 2)","CD:2004-07-15:225"
"http://data.parliament.uk/resources/103064","2004-07-15","Traffic Management Bill","CD:2004-07-15:226"
"http://data.parliament.uk/resources/103065","2004-07-15","Traffic Management Bill","CD:2004-07-15:227"
"http://data.parliament.uk/resources/103066","2004-07-15","Traffic Management Bill","CD:2004-07-15:228"
"http://data.parliament.uk/resources/103061","2004-07-13","Energy Bill [Lords]","CD:2004-07-13:223"
"http://data.parliament.uk/resources/103059","2004-07-12","Asylum and Immigration (Treatment of Claimants, etc.) Bill (Programme) (No.3)","CD:2004-07-12:221"
"http://data.parliament.uk/resources/103060","2004-07-12","Asylum and Immigration (Treatment of Claimants, etc.) Bill","CD:2004-07-12:222"
"http://data.parliament.uk/resources/103055","2004-07-07","Deferred Division","CD:2004-07-07:217"
"http://data.parliament.uk/resources/103056","2004-07-07","Finance Bill","CD:2004-07-07:218"
"http://data.parliament.uk/resources/103057","2004-07-07","Finance Bill","CD:2004-07-07:219"
"http://data.parliament.uk/resources/103058","2004-07-07","Finance Bill","CD:2004-07-07:220"
"http://data.parliament.uk/resources/103053","2004-07-06","Finance Bill","CD:2004-07-06:215"
"http://data.parliament.uk/resources/103054","2004-07-06","Finance Bill","CD:2004-07-06:216"
"http://data.parliament.uk/resources/103050","2004-07-05","Postal Services","CD:2004-07-05:212"
"http://data.parliament.uk/resources/103051","2004-07-05","Personal Indebtedness and Savings","CD:2004-07-05:213"
"http://data.parliament.uk/resources/103052","2004-07-05","Personal Indebtedness and Savings","CD:2004-07-05:214"
"http://data.parliament.uk/resources/103047","2004-06-30","Regional Government","CD:2004-06-30:209"
"http://data.parliament.uk/resources/103048","2004-06-30","Business Deregulation","CD:2004-06-30:210"
"http://data.parliament.uk/resources/103049","2004-06-30","Business Deregulation","CD:2004-06-30:211"
"http://data.parliament.uk/resources/103046","2004-06-28","Human Tissue Bill","CD:2004-06-28:208"
"http://data.parliament.uk/resources/103039","2004-06-23","Parliamentary Contributory Pension Fund","CD:2004-06-23:201"
"http://data.parliament.uk/resources/103040","2004-06-23","Higher Education Bill","CD:2004-06-23:202"
"http://data.parliament.uk/resources/103041","2004-06-23","Higher Education Bill","CD:2004-06-23:203"
"http://data.parliament.uk/resources/103042","2004-06-23","Higher Education Bill","CD:2004-06-23:204"
"http://data.parliament.uk/resources/103043","2004-06-23","Higher Education Bill","CD:2004-06-23:205"
"http://data.parliament.uk/resources/103044","2004-06-23","Higher Education Bill","CD:2004-06-23:206"
"http://data.parliament.uk/resources/103045","2004-06-23","Higher Education Bill","CD:2004-06-23:207"
"http://data.parliament.uk/resources/103037","2004-06-22","Electoral System","CD:2004-06-22:199"
"http://data.parliament.uk/resources/103038","2004-06-22","NHS Recruitment and Retention","CD:2004-06-22:200"
"http://data.parliament.uk/resources/103036","2004-06-21","Health Protection Agency Bill [Lords]","CD:2004-06-21:198"
"http://data.parliament.uk/resources/103034","2004-06-15","Trade Unions (Political Funds) Reform","CD:2004-06-15:196"
"http://data.parliament.uk/resources/103035","2004-06-15","Transport","CD:2004-06-15:197"
"http://data.parliament.uk/resources/103033","2004-06-08","Age-Related Payments Bill","CD:2004-06-08:195"
"http://data.parliament.uk/resources/103031","2004-06-07","Nomination of Select Committees","CD:2004-06-07:193"
"http://data.parliament.uk/resources/103032","2004-06-07","Nomination of Select Committees","CD:2004-06-07:194"
"http://data.parliament.uk/resources/103029","2004-05-26","Local Government Finance","CD:2004-05-26:191"
"http://data.parliament.uk/resources/103030","2004-05-26","Town Planning","CD:2004-05-26:192"
"http://data.parliament.uk/resources/103026","2004-05-25","Gender Recognition Bill [Lords]","CD:2004-05-25:188"
"http://data.parliament.uk/resources/103027","2004-05-25","Gender Recognition Bill [Lords]","CD:2004-05-25:189"
"http://data.parliament.uk/resources/103028","2004-05-25","Gender Recognition Bill [Lords]","CD:2004-05-25:190"
"http://data.parliament.uk/resources/103021","2004-05-24","Civil Contingencies Bill","CD:2004-05-24:183"
"http://data.parliament.uk/resources/103022","2004-05-24","Civil Contingencies Bill","CD:2004-05-24:184"
"http://data.parliament.uk/resources/103023","2004-05-24","Civil Contingencies Bill","CD:2004-05-24:185"
"http://data.parliament.uk/resources/103024","2004-05-24","Civil Contingencies Bill","CD:2004-05-24:186"
"http://data.parliament.uk/resources/103025","2004-05-24","Civil Contingencies Bill","CD:2004-05-24:187"
"http://data.parliament.uk/resources/103020","2004-05-21","Town and Country Planning (Telecommunications Masts) Bill","CD:2004-05-21:182"
"http://data.parliament.uk/resources/103019","2004-05-19","Pensions Bill","CD:2004-05-19:181"
"http://data.parliament.uk/resources/103017","2004-05-18","Pensions Bill (Programme) (No. 3)","CD:2004-05-18:179"
"http://data.parliament.uk/resources/103018","2004-05-18","Pensions Bill","CD:2004-05-18:180"
"http://data.parliament.uk/resources/103014","2004-05-17","Iraq","CD:2004-05-17:176"
"http://data.parliament.uk/resources/103015","2004-05-17","Local Government Finance","CD:2004-05-17:177"
"http://data.parliament.uk/resources/103016","2004-05-17","Local Government Finance","CD:2004-05-17:178"
"http://data.parliament.uk/resources/103013","2004-05-14","House Motion","CD:2004-05-14:175"
"http://data.parliament.uk/resources/103011","2004-05-13","Child Trust Funds Bill (Programme) (No. 3)","CD:2004-05-13:173"
"http://data.parliament.uk/resources/103012","2004-05-13","Child Trust Funds Bill","CD:2004-05-13:174"
"http://data.parliament.uk/resources/103009","2004-05-12","Deferred Division","CD:2004-05-12:171"
"http://data.parliament.uk/resources/103010","2004-05-12","Age-Related Payments Bill","CD:2004-05-12:172"
"http://data.parliament.uk/resources/103002","2004-05-11","Housing Bill (Programme) (No. 2)","CD:2004-05-11:164"
"http://data.parliament.uk/resources/103003","2004-05-11","Housing Bill","CD:2004-05-11:165"
"http://data.parliament.uk/resources/103004","2004-05-11","Housing Bill","CD:2004-05-11:166"
"http://data.parliament.uk/resources/103005","2004-05-11","Housing Bill","CD:2004-05-11:167"
"http://data.parliament.uk/resources/103006","2004-05-11","Housing Bill","CD:2004-05-11:168"
"http://data.parliament.uk/resources/103007","2004-05-11","Visitor Facilities","CD:2004-05-11:169"
"http://data.parliament.uk/resources/103008","2004-05-11","Visitor Facilities","CD:2004-05-11:170"
"http://data.parliament.uk/resources/102999","2004-05-06","Armed Forces (Pensions and Compensation) Bill","CD:2004-05-06:161"
"http://data.parliament.uk/resources/103000","2004-05-06","Armed Forces (Pensions and Compensation) Bill","CD:2004-05-06:162"
"http://data.parliament.uk/resources/103001","2004-05-06","Armed Forces (Pensions and Compensation) Bill","CD:2004-05-06:163"
"http://data.parliament.uk/resources/102997","2004-05-05","Housing","CD:2004-05-05:159"
"http://data.parliament.uk/resources/102998","2004-05-05","Housing","CD:2004-05-05:160"
"http://data.parliament.uk/resources/102995","2004-05-04","Scottish Parliament (Constituencies) Bill","CD:2004-05-04:157"
"http://data.parliament.uk/resources/102996","2004-05-04","Scottish Parliament (Constituencies) Bill","CD:2004-05-04:158"
"http://data.parliament.uk/resources/102992","2004-04-29","Planning and Compulsory Purchase Bill","CD:2004-04-29:154"
"http://data.parliament.uk/resources/102993","2004-04-29","Planning and Compulsory Purchase Bill","CD:2004-04-29:155"
"http://data.parliament.uk/resources/102994","2004-04-29","Animal and Plant Diseases","CD:2004-04-29:156"
"http://data.parliament.uk/resources/102989","2004-04-28","Finance Bill","CD:2004-04-28:151"
"http://data.parliament.uk/resources/102990","2004-04-28","Finance Bill","CD:2004-04-28:152"
"http://data.parliament.uk/resources/102991","2004-04-28","Finance Bill","CD:2004-04-28:153"
"http://data.parliament.uk/resources/102986","2004-04-27","Finance Bill","CD:2004-04-27:148"
"http://data.parliament.uk/resources/102987","2004-04-27","Finance Bill","CD:2004-04-27:149"
"http://data.parliament.uk/resources/102988","2004-04-27","Finance Bill","CD:2004-04-27:150"
"http://data.parliament.uk/resources/102980","2004-04-26","Justice (Northern Ireland) Bill [Lords]","CD:2004-04-26:142"
"http://data.parliament.uk/resources/102981","2004-04-26","Justice (Northern Ireland) Bill [Lords]","CD:2004-04-26:143"
"http://data.parliament.uk/resources/102982","2004-04-26","Justice (Northern Ireland) Bill [Lords]","CD:2004-04-26:144"
"http://data.parliament.uk/resources/102983","2004-04-26","Justice (Northern Ireland) Bill [Lords]","CD:2004-04-26:145"
"http://data.parliament.uk/resources/102984","2004-04-26","Justice (Northern Ireland) Bill [Lords]","CD:2004-04-26:146"
"http://data.parliament.uk/resources/102985","2004-04-26","Justice (Northern Ireland) Bill [Lords]","CD:2004-04-26:147"
"http://data.parliament.uk/resources/102979","2004-04-23","Protective Headgear for Young Cyclists Bill","CD:2004-04-23:141"
"http://data.parliament.uk/resources/102975","2004-04-22","Points of Order","CD:2004-04-22:137"
"http://data.parliament.uk/resources/102976","2004-04-22","Security Screen","CD:2004-04-22:138"
"http://data.parliament.uk/resources/102977","2004-04-22","Security Screen","CD:2004-04-22:139"
"http://data.parliament.uk/resources/102978","2004-04-22","Security Screen","CD:2004-04-22:140"
"http://data.parliament.uk/resources/102972","2004-04-21","Doctors' Hours","CD:2004-04-21:134"
"http://data.parliament.uk/resources/102973","2004-04-21","London","CD:2004-04-21:135"
"http://data.parliament.uk/resources/102974","2004-04-21","London","CD:2004-04-21:136"
"http://data.parliament.uk/resources/102971","2004-04-20","Finance Bill","CD:2004-04-20:133"
"http://data.parliament.uk/resources/102964","2004-04-19","Planning and Compulsory Purchase Bill (Programme) (No. 2)","CD:2004-04-19:126"
"http://data.parliament.uk/resources/102965","2004-04-19","Planning and Compulsory Purchase Bill","CD:2004-04-19:127"
"http://data.parliament.uk/resources/102966","2004-04-19","Planning and Compulsory Purchase Bill","CD:2004-04-19:128"
"http://data.parliament.uk/resources/102967","2004-04-19","Planning and Compulsory Purchase Bill","CD:2004-04-19:129"
"http://data.parliament.uk/resources/102968","2004-04-19","Planning and Compulsory Purchase Bill","CD:2004-04-19:130"
"http://data.parliament.uk/resources/102969","2004-04-19","Planning and Compulsory Purchase Bill","CD:2004-04-19:131"
"http://data.parliament.uk/resources/102970","2004-04-19","Planning and Compulsory Purchase Bill","CD:2004-04-19:132"
"http://data.parliament.uk/resources/102958","2004-03-31","Higher Education Bill (Programme) (No. 4)","CD:2004-03-31:120"
"http://data.parliament.uk/resources/102959","2004-03-31","Higher Education Bill","CD:2004-03-31:121"
"http://data.parliament.uk/resources/102960","2004-03-31","Higher Education Bill","CD:2004-03-31:122"
"http://data.parliament.uk/resources/102961","2004-03-31","Higher Education Bill","CD:2004-03-31:123"
"http://data.parliament.uk/resources/102962","2004-03-31","Higher Education Bill","CD:2004-03-31:124"
"http://data.parliament.uk/resources/102963","2004-03-31","Higher Education Bill","CD:2004-03-31:125"
"http://data.parliament.uk/resources/102954","2004-03-30","Immigration Entry Clearance Standards","CD:2004-03-30:116"
"http://data.parliament.uk/resources/102955","2004-03-30","EU Constitution Referendum","CD:2004-03-30:117"
"http://data.parliament.uk/resources/102956","2004-03-30","EU Constitution Referendum","CD:2004-03-30:118"
"http://data.parliament.uk/resources/102957","2004-03-30","European Parliamentary and Local Elections (Pilots) Bill","CD:2004-03-30:119"
"http://data.parliament.uk/resources/102950","2004-03-29","European Parliamentary and Local Elections (Pilots) Bill","CD:2004-03-29:112"
"http://data.parliament.uk/resources/102951","2004-03-29","Employment Relations Bill","CD:2004-03-29:113"
"http://data.parliament.uk/resources/102952","2004-03-29","Employment Relations Bill","CD:2004-03-29:114"
"http://data.parliament.uk/resources/102953","2004-03-29","Employment Relations Bill","CD:2004-03-29:115"
"http://data.parliament.uk/resources/102949","2004-03-26","Genetically Modified Organisms Bill","CD:2004-03-26:111"
"http://data.parliament.uk/resources/102948","2004-03-25","Employment Relations Bill (Programme) (No. 3)","CD:2004-03-25:110"
"http://data.parliament.uk/resources/102944","2004-03-24","Deferred Division","CD:2004-03-24:106"
"http://data.parliament.uk/resources/102945","2004-03-24","Post Office Services","CD:2004-03-24:107"
"http://data.parliament.uk/resources/102946","2004-03-24","Post Office Services","CD:2004-03-24:108"
"http://data.parliament.uk/resources/102947","2004-03-24","European Parliamentary and Local Elections (Pilots) Bill","CD:2004-03-24:109"
"http://data.parliament.uk/resources/102935","2004-03-23","Budget Resolutions and Economic Situation","CD:2004-03-23:97"
"http://data.parliament.uk/resources/102936","2004-03-23","Budget Resolutions and Economic Situation","CD:2004-03-23:98"
"http://data.parliament.uk/resources/102937","2004-03-23","Budget Resolutions and Economic Situation","CD:2004-03-23:99"
"http://data.parliament.uk/resources/102938","2004-03-23","Budget Resolutions and Economic Situation","CD:2004-03-23:100"
"http://data.parliament.uk/resources/102939","2004-03-23","Budget Resolutions and Economic Situation","CD:2004-03-23:101"
"http://data.parliament.uk/resources/102940","2004-03-23","Budget Resolutions and Economic Situation","CD:2004-03-23:102"
"http://data.parliament.uk/resources/102941","2004-03-23","Budget Resolutions and Economic Situation","CD:2004-03-23:103"
"http://data.parliament.uk/resources/102942","2004-03-23","Budget Resolutions and Economic Situation","CD:2004-03-23:104"
"http://data.parliament.uk/resources/102943","2004-03-23","Budget Resolutions and Economic Situation","CD:2004-03-23:105"
"http://data.parliament.uk/resources/102928","2004-03-16","Traffic Management Bill","CD:2004-03-16:90"
"http://data.parliament.uk/resources/102929","2004-03-16","Traffic Management Bill","CD:2004-03-16:91"
"http://data.parliament.uk/resources/102930","2004-03-16","Traffic Management Bill","CD:2004-03-16:92"
"http://data.parliament.uk/resources/102931","2004-03-16","Traffic Management Bill","CD:2004-03-16:93"
"http://data.parliament.uk/resources/102932","2004-03-16","European Parliamentary and Local Elections (Pilots) Bill","CD:2004-03-16:94"
"http://data.parliament.uk/resources/102933","2004-03-16","European Parliamentary and Local Elections (Pilots) Bill","CD:2004-03-16:95"
"http://data.parliament.uk/resources/102934","2004-03-16","European Parliamentary and Local Elections (Pilots) Bill","CD:2004-03-16:96"
"http://data.parliament.uk/resources/102924","2004-03-15","Fire and Rescue Services Bill","CD:2004-03-15:86"
"http://data.parliament.uk/resources/102925","2004-03-15","Fire and Rescue Services Bill","CD:2004-03-15:87"
"http://data.parliament.uk/resources/102926","2004-03-15","Fire and Rescue Services Bill","CD:2004-03-15:88"
"http://data.parliament.uk/resources/102927","2004-03-15","Fire and Rescue Services Bill","CD:2004-03-15:89"
"http://data.parliament.uk/resources/102921","2004-03-10","Justice (Northern Ireland) Bill [Lords]","CD:2004-03-10:83"
"http://data.parliament.uk/resources/102922","2004-03-10","Justice (Northern Ireland) Bill [Lords]","CD:2004-03-10:84"
"http://data.parliament.uk/resources/102923","2004-03-10","Justice (Northern Ireland) Bill [Lords]","CD:2004-03-10:85"
"http://data.parliament.uk/resources/102918","2004-03-09","Iraq (Attorney-General's Advice)","CD:2004-03-09:80"
"http://data.parliament.uk/resources/102919","2004-03-09","Young People and Democracy","CD:2004-03-09:81"
"http://data.parliament.uk/resources/102920","2004-03-09","Young People and Democracy","CD:2004-03-09:82"
"http://data.parliament.uk/resources/102914","2004-03-08","Points of Order","CD:2004-03-08:76"
"http://data.parliament.uk/resources/102915","2004-03-08","European Parliamentary and Local Elections (Pilots) Bill","CD:2004-03-08:77"
"http://data.parliament.uk/resources/102916","2004-03-08","European Parliamentary and Local Elections (Pilots) Bill","CD:2004-03-08:78"
